Date,Supply,MarketCap,Price,Addresses,Transactions,GasPriceHistory,GasConsumed,BlockSize,BlockRewards,BlockDifficulty
5/9/16,79871424.72,744.4016784,9.32,196739,38560,23021017203,1179593620,1460,31801.40625,34.883
5/10/16,79903125.66,750.2903499,9.39,198321,40684,23592720268,1210893421,1481,31700.9375,35.703
5/11/16,79934378.78,796.9457564,9.97,200962,40811,23627226077,1397950926,1559,31253.125,34.84
5/12/16,79966635.81,807.6630217,10.1,204086,45002,25330807567,1632935906,1679,32257.03125,34.609
5/13/16,79998832.53,838.3877649,10.48,206863,47737,28093994639,1656228527,1674,32196.71875,36.815
5/14/16,80030500.34,811.5092735,10.14,209138,45745,23703052414,1537818716,1683,31667.8125,36.846
5/15/16,80062308.94,795.8193508,9.94,211568,43073,22439773235,1432831255,1540,31808.59375,37.115
5/16/16,80093820.5,884.2357783,11.04,213318,37424,22740132145,1254259751,1491,31511.5625,37.377
5/17/16,80126012.69,982.3449155,12.26,215820,40309,22852181919,1284047189,1515,32192.1875,36.463
5/18/16,80158417.06,1065.305363,13.29,220927,46033,23498384260,1521937451,1689,32404.375,37.901
5/19/16,80190320.66,1161.957746,14.49,224845,44523,23539460755,1452477473,1576,31903.59375,39.517
5/20/16,80222410.34,1101.453694,13.73,230158,45177,23617555647,1658172149,1677,32089.6875,40.048
5/21/16,80254249.88,1119.546786,13.95,234753,43621,22932813089,1615273249,1673,31839.53125,40.655
5/22/16,80286506.13,1140.871252,14.21,237169,38895,22915048414,1271624964,1494,32256.25,40.059
5/23/16,80318586.75,1080.284992,13.45,239919,43806,23047905809,1325875411,1568,32080.625,40.332
5/24/16,80350590.03,1014.024446,12.62,242437,42911,23390787327,1261981585,1528,32003.28125,41.105
5/25/16,80382947.06,1007.198327,12.53,245842,46443,23119167836,1466859954,1670,32357.03125,41.016
5/26/16,80414991.44,994.7334441,12.37,248713,51147,22614164987,1618046432,1733,32044.375,41.95
5/28/16,80447310.03,929.970904,11.56,261602,70148,26746665349,2961437212,2436,32318.59375,42.704
5/27/16,80479631.75,894.1287087,11.11,265876,49006,23740827315,1661028547,1727,32321.71875,41.742
5/29/16,80511604.09,988.6824983,12.28,269270,45890,23677018969,1627804887,1675,31972.34375,43.619
5/30/16,80543608.16,1005.18423,12.48,271793,42927,23145863918,1408071800,1543,32004.0625,43.392
5/31/16,80575141.13,1115.965705,13.85,274614,44386,22735089093,1407740921,1594,31532.96875,43.586
6/1/16,80607285.34,1114.798756,13.83,277124,42221,22687558792,1425852805,1562,32144.21875,42
6/2/16,80639467.53,1111.211863,13.78,279202,39666,22831513081,1156113110,1453,32182.1875,42.903
6/3/16,80671739.72,1111.656573,13.78,281283,39834,22754854055,1136334398,1429,32272.1875,44.992
6/4/16,80703881.28,1102.415018,13.66,283172,37875,22562926511,1107944429,1409,32141.5625,44.999
6/5/16,80735464.41,1118.186182,13.85,285007,37896,22634657554,1076614254,1396,31583.125,44.881
6/6/16,80767836.28,1127.518994,13.96,287195,38957,23217826841,1140974452,1426,32371.875,45.278
6/7/16,80799782.22,1164.324862,14.41,293517,46141,23737534493,2845963523,1693,31945.9375,46.207
6/8/16,80832085.19,1167.21531,14.44,295834,40433,23042966451,1263496163,1437,32302.96875,45.851
6/9/16,80864311.13,1171.723868,14.49,298208,39854,22658862386,1294746453,1477,32225.9375,48.158
6/10/16,80895475.34,1130.109791,13.97,300769,40145,22804128940,1302395289,1437,31164.21875,46.862
6/11/16,80927850.81,1133.79919,14.01,303280,36901,22375029283,1248713565,1382,32375.46875,46.817
6/12/16,80960067.69,1260.548254,15.57,306177,42581,22951154962,1301471081,1463,32216.875,47.368
6/13/16,80992291.91,1421.414723,17.55,311130,46185,22759240658,1682028208,1599,32224.21875,49.146
6/14/16,81024437.38,1515.156979,18.7,315391,50335,22856579441,1750832772,1713,32145.46875,49.64
6/15/16,81056304.41,1483.330371,18.3,318367,43251,22714226454,1386896176,1523,31867.03125,49.734
6/16/16,81088182.06,1671.227432,20.61,323909,43392,23212696396,1814513168,1604,31877.65625,49.685
6/17/16,81121598.47,1256.57356,15.49,337984,66558,24632069593,9699231882,2138,33416.40625,48.375
6/18/16,81155985.66,921.9319971,11.36,352687,63083,24843768913,13050992504,2044,34387.1875,45.685
6/19/16,81189181.13,1001.062603,12.33,359236,51035,22736174769,2537463020,1624,33195.46875,49.439
6/20/16,81220895.97,950.2844828,11.7,364968,47118,22691090048,2430847865,1709,31714.84375,51.171
6/21/16,81252884.41,1032.724161,12.71,369392,47323,25068845210,2852692046,1629,31988.4375,49.999
6/22/16,81285555.03,1073.782182,13.21,375128,48615,23017973391,2305841686,1614,32670.625,51.004
6/24/16,81317726.91,1158.777608,14.25,378933,45331,22376397200,1836377741,1638,32171.875,52.792
6/23/16,81349575.03,1104.727229,13.58,382466,41908,22617185981,1467850211,1513,31848.125,53.457
6/25/16,81381260.97,1162.124407,14.28,384815,36684,22497935939,1301309403,1415,31685.9375,53.446
6/26/16,81413575.66,1125.135616,13.82,387234,41613,22141167067,1272219947,1453,32314.6875,53.892
6/27/16,81445670.5,1143.497214,14.04,389903,39663,22312348466,1279888878,1410,32094.84375,55.306
6/28/16,81477831.91,989.9556577,12.15,393251,43089,22584213073,1469765402,1482,32161.40625,55.833
6/29/16,81509701.91,1040.063796,12.76,396171,49897,22918582594,2550844106,1792,31870,54.938
6/30/16,81541688,1011.116931,12.4,398289,63952,22446491113,4044720907,2367,31986.09375,54.999
7/1/16,81574306.28,997.6537658,12.23,401254,40085,22618172634,2158272351,1380,32618.28125,55.25
7/2/16,81606222.84,982.538923,12.04,403829,39257,22174765936,1122621260,1382,31916.5625,56.612
7/3/16,81638262.53,967.413411,11.85,407099,39757,22438609328,1427198980,1404,32039.6875,57.749
7/4/16,81670403.47,926.1423753,11.34,409961,39950,22445903080,1224175371,1415,32140.9375,57.434
7/5/16,81701981.28,853.7857044,10.45,413875,39270,22791928270,1368607917,1470,31577.8125,58.422
7/6/16,81734336.13,859.0278727,10.51,416917,37900,22376280596,1382496660,1409,32354.84375,57.054
7/7/16,81766232.06,823.3859569,10.07,420028,40433,22363551641,1218807221,1414,31895.9375,57.701
7/8/16,81798181.59,924.319452,11.3,423126,42506,22368208463,1841766935,1581,31949.53125,57.863
7/9/16,81830979.72,893.5942985,10.92,427153,40410,22412574674,2334633560,1417,32798.125,56.397
7/10/16,81862945.19,898.0365087,10.97,430282,39358,22296567527,1282671816,1407,31965.46875,58.464
7/11/16,81894930.5,866.4483647,10.58,432814,38582,22505333819,1300828006,1421,31985.3125,59.261
7/12/16,81926691.59,863.5073294,10.54,436469,40811,22440652514,1519722103,1567,31761.09375,59.737
7/13/16,81958850.19,855.650396,10.44,439291,35740,22106770557,1149799735,1357,32158.59375,59.851
7/14/16,81990660.97,946.9921342,11.55,442427,42809,22324847989,1486527204,1536,31810.78125,59.835
7/15/16,82022545.66,974.4278424,11.88,445925,41110,22150401292,1357561838,1457,31884.6875,58.712
7/16/16,82054716.13,951.0141599,11.59,448149,38062,22453905433,1093312003,1349,32170.46875,58.591
7/17/16,82086493.47,918.5478619,11.19,449627,33914,22385907496,894579244,1264,31777.34375,59.611
7/18/16,82118991.59,905.7724773,11.03,452120,39198,22194304300,1183112877,1397,32498.125,59.774
7/19/16,82150765.5,955.4134028,11.63,455066,44184,21817375021,1362771496,1502,31773.90625,60.393
7/20/16,82182680.34,1030.570812,12.54,459828,50631,22553228644,3608686150,1718,31914.84375,58.929
7/21/16,82215464.09,1040.847775,12.66,463245,44882,22496025782,1572084963,1522,32783.75,59.763
7/22/16,82247154.72,1218.902833,14.82,467682,48458,22388524770,1736914290,1641,31690.625,59.596
7/23/16,82279549.72,1184.825516,14.4,471467,45006,22644090502,1486891308,1496,32395,60.797
7/24/16,82311025.97,1039.588258,12.63,475286,58215,23334840904,1623408980,1797,31476.25,60.912
7/25/16,82343017.53,1139.627363,13.84,479819,54856,23055593809,1754648808,1737,31991.5625,58.041
7/26/16,82373795.03,995.075444,12.08,485119,61930,23802114598,1974011991,1946,30777.5,57.485
7/27/16,82406732.84,1075.407864,13.05,490249,53035,22886382980,1714851632,1706,32937.8125,51.387
7/28/16,82439087.06,1060.99105,12.87,493294,48555,24336775150,2102090676,1610,32354.21875,55.687
7/29/16,82471026.44,1061.40211,12.87,496589,47243,22951966479,2014113080,1598,31939.375,55.146
7/30/16,82502668.16,1037.058539,12.57,498814,42011,22341575288,1369798941,1460,31641.71875,54.679
7/31/16,82534887.69,978.863768,11.86,501305,48749,22551495057,1351488065,1585,32219.53125,54.483
8/1/16,82566482.06,911.533962,11.04,503754,45978,22560601997,1361547316,1561,31594.375,54.442
8/2/16,82597837.22,685.5620489,8.3,507459,49041,22679744211,1514488094,1687,31355.15625,50.797
8/3/16,82629544.88,860.9998576,10.42,510443,49475,22667499175,1482317473,1665,31707.65625,48.633
8/4/16,82662397.69,926.6454781,11.21,513258,46761,22424068262,1466374182,1617,32852.8125,51.09
8/5/16,82694629.72,913.7756584,11.05,515463,43212,22709716839,1304026331,1527,32232.03125,53.305
8/6/16,82726219.56,905.8521042,10.95,517347,41487,22261007498,1177530476,1465,31589.84375,53.004
8/7/16,82758510.66,908.688447,10.98,519108,42955,22143757119,1262729849,1473,32291.09375,53.578
8/8/16,82790686.59,934.7068516,11.29,521038,42984,22238663553,2565817408,1504,32175.9375,54.81
8/10/16,82822849.56,1012.095222,12.22,523626,46290,22839922128,1471694578,1607,32162.96875,58.86
8/9/16,82855515.97,1012.494405,12.22,526538,47057,22880314198,1400157039,1592,32666.40625,56.755
8/11/16,82887720.81,968.1285791,11.68,529018,48171,22430005194,1428325553,1621,32204.84375,60.119
8/12/16,82919824.09,976.7955278,11.78,531192,44400,23389186213,1326666513,1559,32103.28125,60.031
8/13/16,82951823,958.9230739,11.56,532827,41088,22116282460,1140082745,1431,31998.90625,59.674
8/14/16,82983791.91,930.2483073,11.21,534412,40577,22080023368,1096874038,1406,31968.90625,59.899
8/15/16,83016120.81,930.6107143,11.21,536080,42302,22387394758,1226846171,1467,32328.90625,59.514
8/16/16,83048158,927.6479249,11.17,537798,48949,22133315567,1418034622,1621,32037.1875,61.567
8/17/16,83080152.53,894.7732428,10.77,539428,44867,22449010538,1294638318,1532,31994.53125,61.463
8/18/16,83112941.59,895.126381,10.77,541085,47799,22271755769,1649547423,1663,32789.0625,61.11
8/19/16,83144783,890.4806259,10.71,542717,42948,23013031811,1322051295,1491,31841.40625,62.459
8/20/16,83177018.63,938.2367701,11.28,544620,41318,22008202022,1214018556,1453,32235.625,63.447
8/21/16,83209710.97,926.9561802,11.14,546514,42543,22724928781,1279475184,1480,32692.34375,63.103
8/22/16,83242003.78,921.4889819,11.07,548109,44250,22323641612,1358467325,1526,32292.8125,64.446
8/23/16,83274187.69,916.8488064,11.01,550573,48430,22472449180,3437976497,2023,32183.90625,65.758
8/24/16,83306461.13,917.204137,11.01,552384,46821,22134955112,1365497931,1590,32273.4375,65.493
8/25/16,83338596.75,945.8930731,11.35,554545,49868,21662495420,1503181516,1663,32135.625,67.338
8/26/16,83370468.16,938.7514714,11.26,556489,47292,22060468684,1446149563,1610,31871.40625,70.035
8/27/16,83402774.56,933.2770474,11.19,557883,47938,22084491734,1297050238,1586,32306.40625,69.02
8/28/16,83434802.53,916.9484798,10.99,559482,42607,22327330954,1157458709,1451,32027.96875,68.798
8/29/16,83466728.94,913.9606819,10.95,561294,45510,22503390990,1320040213,1572,31926.40625,68.148
8/30/16,83498603.78,936.0193484,11.21,563151,46979,21969060645,1474009089,1616,31874.84375,68.22
8/31/16,83530738.31,964.7800275,11.55,565136,45846,22383972827,1356666091,1538,32134.53125,69.059
9/1/16,83562483,1020.297917,12.21,567294,47491,22350497450,1434700962,1583,31744.6875,70.596
9/2/16,83594867.06,1009.825994,12.08,569263,55413,21832746445,2097074659,1850,32384.0625,70.13
9/3/16,83626363,990.9724016,11.85,571037,44792,22180114518,1231580684,1513,31495.9375,68.51
9/4/16,83658227.06,979.6378389,11.71,572702,48128,23122925314,2167392083,1719,31864.0625,65.871
9/5/16,83690416.75,983.3623968,11.75,574371,42667,22297761925,1303037941,1512,32189.6875,67.661
9/6/16,83722098.16,979.5485484,11.7,576228,49102,22011556383,1526617928,1722,31681.40625,68.158
9/7/16,83754365.97,970.7131016,11.59,577984,48701,22086810764,1572299632,1692,32267.8125,68.605
9/8/16,83786274.56,954.3256673,11.39,579977,55970,22630806155,1863985100,1900,31908.59375,68.487
9/9/16,83818491.44,982.3527196,11.72,582016,53918,21954984795,1913940716,1853,32216.875,68.268
9/10/16,83850322.06,1010.396381,12.05,583909,42875,22516085593,1217614180,1508,31830.625,69.729
9/11/16,83882675.03,976.3943374,11.64,585641,43345,23221716092,1223254865,1460,32352.96875,71.178
9/12/16,83914912.06,997.7483044,11.89,588032,45123,23192092540,1545907006,1585,32237.03125,71.225
9/13/16,83946816.91,1000.646058,11.92,589982,42591,22172975216,1371598775,1497,31904.84375,71.654
9/14/16,83979345.66,1005.232768,11.97,591822,53859,21847315101,1682711707,1758,32528.75,72.546
9/15/16,84011528.47,1004.77788,11.96,593560,52622,22076869309,1658435104,1743,32182.8125,73.116
9/16/16,84043767.53,1059.791909,12.61,595415,57532,21913132122,2194001365,2020,32239.0625,72.645
9/17/16,84075922.53,1078.694086,12.83,597259,46882,22349371995,1585781668,1588,32155,75.421
9/18/16,84105496.44,1042.067101,12.39,598924,37893,22722051979,1293680440,1433,29573.90625,72.224
9/19/16,84139773.31,1087.927269,12.93,599907,40505,22459974842,1231910250,1341,34276.875,62.901
9/20/16,84172265.81,1239.015753,14.72,602298,54067,22114596899,1480764928,1689,32492.5,74.758
9/21/16,84204349.56,1155.283676,13.72,605237,44549,21875371150,1395904968,1598,32083.75,77.929
9/22/16,84235955.19,1104.333373,13.11,606968,52657,21998293790,2410972590,1876,31605.625,71.323
9/23/16,84270235.19,1125.850342,13.36,608507,35219,36520780497,1357490092,1280,34280,72.67
9/24/16,84303560.03,1088.35896,12.91,610118,43418,33231902597,2289308086,1526,33324.84375,74.211
9/25/16,84337950.5,1100.610254,13.05,612211,38713,38650733832,1747816446,1387,34390.46875,75.468
9/26/16,84370081.28,1087.530348,12.89,613935,43514,43188170153,2542248908,1545,32130.78125,75.443
9/27/16,84405365.66,1104.866236,13.09,615620,46817,35880566234,2632786474,1661,35284.375,71.522
9/29/16,84437679.09,1112.044234,13.17,618271,40416,30521640536,1396207408,1442,32313.4375,83.711
9/28/16,84470082.53,1123.452098,13.3,620099,42797,31053957466,2175515747,1561,32403.4375,81.379
9/30/16,84501705.81,1118.802585,13.24,622544,35836,29817386069,1272668731,1437,31623.28125,83.323
10/1/16,84536184.41,1116.722996,13.21,624508,53076,27851144123,3985836244,1810,34478.59375,76.304
10/2/16,84571945.19,1118.886835,13.23,627061,51105,29274270351,3743242598,1687,35760.78125,76.005
10/3/16,84605219.72,1137.940205,13.45,629658,47672,28921116127,2717406813,1719,33274.53125,81.561
10/4/16,84637271.13,1127.368451,13.32,653826,56662,25719466740,3246134901,2192,32051.40625,86.514
10/5/16,84670352.69,1108.334917,13.09,656302,41719,25204877308,2866971417,1802,33081.5625,80.8
10/6/16,84703194.56,1090.130114,12.87,659011,36826,23383154022,2310816610,1938,32841.875,83.821
10/7/16,84739746.44,1074.499985,12.68,661379,43708,23148248452,2421130656,4119,36551.875,69.908
10/8/16,84775841.13,1037.656295,12.24,664537,37690,23382156317,2565205408,5429,36094.6875,76.211
10/9/16,84809266.75,1022.799757,12.06,667329,43940,24293403159,2711943257,5683,33425.625,84.951
10/10/16,84842397.69,996.0497489,11.74,686320,44940,23808820587,2467479630,12725,33130.9375,86.427
10/11/16,84874877.22,997.2798073,11.75,692167,41053,24289033632,1564187991,2762,32479.53125,89.686
10/12/16,84907969.88,999.3668054,11.77,700440,30002,26037096488,1522678013,1248,33092.65625,84.156
10/13/16,84942796.13,1021.012409,12.02,716073,32244,74508549155,1418138280,1306,34826.25,82.198
10/14/16,84975709.88,1011.210948,11.9,728429,42006,47491822159,1486426699,1400,32913.75,91.991
10/15/16,85007917.06,1016.694688,11.96,731881,33662,67021626922,1040206098,1236,32207.1875,95.454
10/16/16,85040847.38,1014.537309,11.93,736985,34990,64860315135,990865611,1297,32930.3125,95.168
10/17/16,85073225.19,1019.177238,11.98,741716,38136,62917625993,1078574284,1377,32377.8125,92.157
10/18/16,85106545.5,1063.831819,12.5,746368,51898,56109104953,1704303900,1747,33320.3125,92.932
10/19/16,85139695.19,1019.973548,11.98,747915,38497,26727015004,4085729321,1638,33149.6875,92.358
10/20/16,85174224.25,1026.349402,12.05,749504,43438,28388678071,2271887910,1466,34529.0625,92.825
10/21/16,85206351.13,1028.440658,12.07,751013,57780,27327186756,1538319822,1724,32126.875,102.156
10/22/16,85238053.78,1027.970929,12.06,752751,37772,25568419660,1087705458,1357,31702.65625,103.794
10/23/16,85269385.66,1018.969159,11.95,754105,35364,27189463354,1003447161,1292,31331.875,102.341
10/24/16,85301447.53,1017.646269,11.93,755748,52547,26738598194,1752086955,1791,32061.875,101.691
10/25/16,85333112.06,971.0908153,11.38,758849,47610,25467763116,1595508580,1675,31664.53125,104.669
10/26/16,85365068.94,981.6982928,11.5,760844,45158,24766803093,1320784021,1550,31956.875,104.784
10/27/16,85396513.94,976.0821543,11.43,762714,44353,25335805631,1288784933,1518,31445,104.659
10/28/16,85427593,946.5377304,11.08,765038,41522,26393346615,1281666893,1472,31079.0625,101.735
10/29/16,85457222.53,887.9005421,10.39,766865,40011,26931401011,1103589525,1461,29629.53125,85.036
10/30/16,85489183,959.1886333,11.22,768687,39435,25710654068,1149072616,1422,31960.46875,76.37
10/31/16,85521204.25,933.0363384,10.91,770540,45031,24958279875,1338772706,1536,32021.25,81.664
11/1/16,85551702.69,919.6808039,10.75,772838,49025,27306724366,1473547479,1689,30498.4375,73.351
11/2/16,85582844.72,926.0063799,10.82,777832,43519,24483859111,1195992854,1497,31142.03125,64.719
11/3/16,85614060.66,929.7686987,10.86,779820,42346,24961749448,1175802179,1471,31215.9375,61.515
11/4/16,85644984.25,953.2286747,11.13,781449,32572,23953353775,909734105,1262,30923.59375,57.16
11/5/16,85676408.78,951.8649016,11.11,782988,37690,24196990421,1010144475,1358,31424.53125,53.005
11/6/16,85708208.94,940.219052,10.97,784678,34391,24064007293,961866815,1289,31800.15625,51.647
11/7/16,85741468,934.5820012,10.9,786489,41941,24556000429,1155660767,1399,33259.0625,58.599
11/8/16,85773795.19,931.5034157,10.86,788550,41569,24358801328,1287625339,1476,32327.1875,67.264
11/9/16,85804797.53,912.9630457,10.64,791024,40517,25674126403,1396745204,1484,31002.34375,68.501
11/10/16,85836008.31,902.9948074,10.52,793001,40164,24703835063,1345345017,1492,31210.78125,62.532
11/11/16,85867347.69,883.5750077,10.29,795241,41070,28889390493,1309985453,1462,31339.375,60.582
11/12/16,85899297.69,855.557005,9.96,797064,40882,25243993965,1173857840,1426,31950,60.465
11/13/16,85931721.91,870.4883429,10.13,799460,43673,25168748733,1300556775,1468,32424.21875,64.651
11/15/16,85963158.94,878.5434843,10.22,801577,45330,24586128040,1415927265,1577,31437.03125,69.61
11/14/16,85995043.16,859.9504316,10,803432,43876,24969184273,1454676000,1576,31884.21875,68.109
11/16/16,86026624.56,861.1265119,10.01,805304,41684,24746018974,1307260877,1481,31581.40625,67.943
11/17/16,86057433.16,856.2714599,9.95,807112,40738,24334480804,1193953855,1476,30808.59375,66.53
11/18/16,86090533.94,820.4427884,9.53,809162,43785,24779293462,1340958763,1514,33100.78125,66.438
11/19/16,86122865.03,835.3917908,9.7,810733,39289,24367796634,1103106990,1375,32331.09375,71.949
11/20/16,86155325.19,824.506462,9.57,812403,42125,24297865025,1263031869,1473,32460.15625,78.335
11/21/16,86187136.75,823.9490273,9.56,814569,42735,24827550548,1349827967,1537,31811.5625,84.45
11/22/16,86218314.25,848.3882122,9.84,816176,53585,23329377849,1568306298,1708,31177.5,81.078
11/23/16,86250939.88,843.534192,9.78,817840,64289,24571404785,3254628695,1950,32625.625,75.589
11/24/16,86283337.53,795.532372,9.22,819485,36861,27981297065,2211281024,1424,32397.65625,68.111
11/25/16,86316772.38,810.5144926,9.39,840006,58075,24440853301,2334154461,1767,33434.84375,65.987
11/26/16,86349268.31,806.502166,9.34,843172,40804,24641800522,2821246160,1501,32495.9375,69.017
11/27/16,86382979.41,769.6723465,8.91,845997,44449,25256371561,4447039191,1703,33711.09375,65.524
11/28/16,86416919.25,748.3705207,8.66,847709,48388,25726139305,4699460436,1731,33939.84375,67.65
11/29/16,86449890.34,707.160103,8.18,849474,47036,25163119754,3918288751,1692,32971.09375,69.01
11/30/16,86481730.34,742.8780637,8.59,851332,39178,23375317675,1448305639,2209,31840,69.284
12/1/16,86513478.63,730.1737596,8.44,852988,37121,22785340768,1179561410,1407,31748.28125,70.31
12/2/16,86545275.03,662.071354,7.65,856233,41642,23095222285,1219699612,1462,31796.40625,71.265
12/3/16,86577391.44,683.9613924,7.9,862630,41357,22832490174,1114755125,1404,32116.40625,74.253
12/4/16,86608563.94,653.0285721,7.54,868190,39643,22644586389,1131598024,1403,31172.5,75.672
12/5/16,86639798.63,579.6202528,6.69,874903,41613,23613848731,1245472147,1491,31234.6875,73.601
12/6/16,86671774.25,659.572202,7.61,877485,48200,23636815655,1416816699,1615,31975.625,71.207
12/7/16,86703484.88,723.9740987,8.35,879373,41757,23374892164,1404643653,1523,31710.625,73.643
12/8/16,86735578.94,719.9053052,8.3,881066,39587,9.39588E+11,1238511280,1416,32094.0625,76.369
12/9/16,86767239.56,739.2568811,8.52,882875,41444,22949471336,1332538357,1502,31660.625,79.28
12/10/16,86798915.97,702.2032302,8.09,886258,40564,22755035263,1210059849,1428,31676.40625,80.985
12/11/16,86830698,712.0117236,8.2,888937,39164,23102362744,1630402551,1681,31782.03125,82.938
12/12/16,86862037.38,733.9842158,8.45,890669,38741,23597952573,1262373967,1477,31339.375,80.878
12/13/16,86893847.38,729.908318,8.4,892266,44664,22648901910,1328681874,1538,31810,82.224
12/14/16,86925697.84,715.3984933,8.23,895504,47294,22618352558,1460654618,1835,31850.46875,81.678
12/15/16,86957065.66,674.7868295,7.76,899270,46102,23094151934,1390060373,1582,31367.8125,82.534
12/16/16,86988822.06,682.8622532,7.85,901155,43953,22992393242,1291609871,1506,31756.40625,84.138
12/17/16,87020784.41,666.5792086,7.66,904251,39442,23595023607,1235492184,1418,31962.34375,84.534
12/18/16,87052676.91,686.8456208,7.89,906316,36640,23992718388,1106211073,1345,31892.5,87.76
12/19/16,87084147.38,662.7103615,7.61,908427,45599,23123514564,1495809320,1616,31470.46875,88.902
12/20/16,87115816.28,661.2090456,7.59,910765,44241,24119840003,1527558481,1536,31668.90625,90.508
12/21/16,87147409.25,685.8501108,7.87,912667,50793,23592292635,1796300581,1769,31592.96875,90.111
12/22/16,87178483.31,666.0436125,7.64,921440,55173,20481256826,1695203949,1762,31074.0625,88.552
12/23/16,87209600.66,624.4207407,7.16,925590,44391,21893017280,1339317925,1522,31117.34375,82.166
12/24/16,87240927.53,630.7519061,7.23,927358,37757,22905581735,1110435549,1361,31326.875,76.928
12/25/16,87272935.97,627.4924096,7.19,928670,36601,22736759512,1044011922,1317,32008.4375,78.75
12/26/16,87304580.66,629.4660265,7.21,930087,34565,22814139095,1001482192,1294,31644.6875,82.528
12/27/16,87335807.22,624.4510216,7.15,931796,42370,23152519818,1432239709,1558,31226.5625,80.947
12/28/16,87367378.63,661.3710562,7.57,933815,43386,22822250696,1356040583,1531,31571.40625,79.482
12/29/16,87399197.38,717.5474104,8.21,936427,46546,23046273651,1632342826,1678,31818.75,78.498
12/30/16,87430878.94,713.4359721,8.16,938850,44561,22836679784,1553149651,1623,31681.5625,78.996
12/31/16,87462107.06,704.0699619,8.05,941811,41220,22450276633,1267201745,1544,31228.125,81.073
1/1/17,87493855.34,712.1999825,8.14,943417,38730,22502464773,1122085141,1390,31748.28125,79.895
1/2/17,87525386.13,729.0864664,8.33,945665,39652,22989772352,1200378294,1458,31530.78125,80.591
1/3/17,87556909.41,839.6707612,9.59,948326,45883,23220439902,1725017707,1627,31523.28125,80.545
1/4/17,87589008.94,952.9684172,10.88,951853,50673,23038159919,1722856381,1717,32099.53125,87.318
1/5/17,87620825.97,893.7324249,10.2,955172,49596,22939235415,1531231916,1676,31817.03125,90.096
1/6/17,87652185.5,882.657508,10.07,958484,43804,23009819425,1346979886,1593,31359.53125,91.837
1/7/17,87684080.5,857.5503073,9.78,961114,43622,22843513981,1339394826,1570,31895,93.445
1/8/17,87715764.88,900.8409053,10.27,963314,42727,22998988736,1452349378,1557,31684.375,94.534
1/9/17,87747515.19,895.0246549,10.2,965736,46188,23091635207,1557850735,1595,31750.3125,97.382
1/10/17,87778864.56,926.0670211,10.55,968054,48179,22532703925,1666781505,1686,31349.375,98.722
1/11/17,87810387.53,863.1761094,9.83,970329,45221,22676639926,1526928420,1591,31522.96875,99.096
1/12/17,87841944.25,861.7294731,9.81,973959,50589,23040753981,1613483109,1697,31556.71875,99.976
1/13/17,87873674.56,859.4045372,9.78,977582,50833,22119879499,1614122156,1729,31730.3125,101.356
1/14/17,87905152.69,859.7123933,9.78,981025,42044,22409886093,1276527305,1499,31478.125,102.517
1/15/17,87936854.72,868.8161246,9.88,983455,41748,22419878847,1333535915,1498,31702.03125,103.641
1/16/17,87968395.03,843.6169083,9.59,985864,45375,22395773525,1447294287,1575,31540.3125,104.134
1/17/17,87999691.13,892.316868,10.14,988571,46671,22742343222,1742542655,1642,31296.09375,103.817
1/18/17,88031299.09,897.0389378,10.19,991171,44994,22420105832,1514489339,1583,31607.96875,102.053
1/19/17,88063420.19,918.5014726,10.43,993689,43628,22228644380,1417244289,1552,32121.09375,107.184
1/20/17,88094541.28,933.8021376,10.6,996812,45775,22369863556,1515455427,1609,31121.09375,106.857
1/21/17,88126065.03,961.4553695,10.91,999192,43302,22405633901,1388291037,1504,31523.75,108.358
1/22/17,88157642.84,944.1683549,10.71,1001830,47432,22118050371,1643236317,1616,31577.8125,108.811
1/23/17,88189141.28,950.678943,10.78,1004532,46076,22267116021,1597491636,1612,31498.4375,111.109
1/24/17,88220561.75,927.198104,10.51,1006944,50414,22081334070,1886697084,1754,31420.46875,109.885
1/25/17,88251985.34,927.528366,10.51,1009369,46256,22329866070,1674958906,1644,31423.59375,110.021
1/26/17,88283770.03,940.2221508,10.65,1012519,46856,22478987111,1623030263,1673,31784.6875,111.654
1/27/17,88314884.88,928.18944,10.51,1014907,46680,22449741445,1559585360,1658,31114.84375,112.707
1/28/17,88346412.84,931.1711914,10.54,1017588,45189,22219721089,1513588184,1628,31527.96875,111.597
1/29/17,88377545.97,925.3129063,10.47,1019716,42509,22393586898,1368433239,1523,31133.125,110.677
1/30/17,88409461.28,938.9084788,10.62,1022347,45369,22234080218,1490998292,1579,31915.3125,110.965
1/31/17,88440875.19,947.2017733,10.71,1024108,43649,23010693003,1406776443,1539,31413.90625,112.737
2/1/17,88472207.38,947.537341,10.71,1026094,44541,22534983936,1723454015,1607,31332.1875,111.557
2/2/17,88503622.22,954.0690475,10.78,1028070,43709,22623466807,1558834935,1578,31414.84375,113.89
2/3/17,88534895.5,969.4571057,10.95,1029880,42778,22508635957,1519386885,1568,31273.28125,112.321
2/4/17,88566656.28,1002.574549,11.32,1032097,45410,22623314914,1441528397,1560,31760.78125,112.665
2/5/17,88598257.84,994.072453,11.22,1033882,46542,22331019732,1567592675,1614,31601.5625,118.163
2/6/17,88629881.44,1003.290258,11.32,1035599,47306,22488425969,1599155373,1606,31623.59375,119.234
2/7/17,88661372.84,1015.172719,11.45,1037811,51866,22381838948,1983099544,1827,31491.40625,119.408
